Date,Time,Radians,Image quality,Year,Species
16-Jul-16,18:28:00,4.832111,Ok,2016,Nasua narica
20-Jul-16,18:04:00,4.727444,Ok,2016,Nasua narica
22-Jul-16,11:38:00,3.044056,Ok,2016,Nasua narica
22-Jul-16,12:53:00,3.371139,Ok,2016,Nasua narica
23-Jul-16,13:04:00,3.419111,Ok,2016,Nasua narica
24-Jul-16,10:24:00,2.721333,Ok,2016,Nasua narica
26-Jul-16,08:45:00,2.289583,Ok,2016,Nasua narica
29-Jul-16,11:23:00,2.978639,Ok,2016,Nasua narica
29-Jul-16,15:01:00,3.929361,Ok,2016,Nasua narica
30-Jul-16,07:34:00,1.979944,Dark,2016,Nasua narica
07-Aug-16,15:51:00,4.147417,Dark,2016,Nasua narica
11-Aug-16,12:23:00,3.240306,Ok,2016,Nasua narica
13-Aug-16,09:16:00,2.424778,Ok,2016,Nasua narica
13-Aug-16,10:52:00,2.843444,Ok,2016,Nasua narica
13-Aug-16,17:11:00,4.496306,Ok,2016,Nasua narica
15-Aug-16,16:51:00,4.409083,Ok,2016,Nasua narica
18-Aug-16,08:28:00,2.215444,Dark,2016,Nasua narica
23-Aug-16,08:50:00,2.311389,Ok,2016,Nasua narica
26-Aug-16,15:03:00,3.938083,Ok,2016,Nasua narica
24-Mar-17,07:22:00,1.927611,Ok,2017,Nasua narica
31-Mar-17,17:24:00,4.553000,Ok,2017,Nasua narica
01-Apr-17,22:11:00,5.804639,Ok,2017,Nasua narica
08-Apr-17,16:41:00,4.365472,Ok,2017,Nasua narica
09-Apr-17,09:23:00,2.455306,Ok,2017,Nasua narica
10-Apr-17,18:58:00,4.962944,Ok,2017,Nasua narica
13-Apr-17,08:47:00,2.298306,Ok,2017,Nasua narica
14-Apr-17,18:14:00,4.771056,Ok,2017,Nasua narica
15-Apr-17,06:33:00,1.713917,Ok,2017,Nasua narica
15-Apr-17,07:33:00,1.975583,Ok,2017,Nasua narica
17-Apr-17,08:20:00,2.180556,Ok,2017,Nasua narica
17-Apr-17,10:18:00,2.695167,Ok,2017,Nasua narica
18-Apr-17,12:55:00,3.379861,Ok,2017,Nasua narica
20-Apr-17,12:06:00,3.166167,Ok,2017,Nasua narica
22-Apr-17,14:07:00,3.693861,Ok,2017,Nasua narica
27-Apr-17,11:03:00,2.891417,Ok,2017,Nasua narica
28-Apr-17,14:27:00,3.781083,Ok,2017,Nasua narica
05-May-17,11:58:00,3.131278,Ok,2017,Nasua narica
07-May-17,12:27:00,3.257750,Ok,2017,Nasua narica
08-May-17,18:00:00,4.710000,Ok,2017,Nasua narica
26-May-17,11:30:00,3.009167,Ok,2017,Nasua narica
30-May-17,09:37:00,2.516361,Ok,2017,Nasua narica
30-May-17,17:27:00,4.566083,Ok,2017,Nasua narica
01-Jun-17,08:57:00,2.341917,Ok,2017,Nasua narica
04-Jun-17,01:22:00,0.357611,Ok,2017,Nasua narica
05-Jun-17,03:57:00,1.033583,Ok,2017,Nasua narica
05-Jun-17,16:00:00,4.186667,Ok,2017,Nasua narica
07-Jun-17,18:11:00,4.757972,Ok,2017,Nasua narica
08-Jun-17,09:40:00,2.529444,Ok,2017,Nasua narica
11-Jun-17,15:42:00,4.108167,Ok,2017,Nasua narica
11-Jun-17,10:22:00,2.712611,Ok,2017,Nasua narica
11-Jun-17,12:04:00,3.157444,Ok,2017,Nasua narica
14-Jun-17,12:46:00,3.340611,Ok,2017,Nasua narica
15-Jun-17,11:41:00,3.057139,Ok,2017,Nasua narica
16-Jun-17,14:24:00,3.768000,Ok,2017,Nasua narica
16-Jun-17,16:13:00,4.243361,Ok,2017,Nasua narica
17-Jun-17,09:58:00,2.607944,Ok,2017,Nasua narica
19-Jun-17,12:37:00,3.301361,Ok,2017,Nasua narica
20-Jun-17,16:10:00,4.230278,Ok,2017,Nasua narica
21-Jun-17,13:27:00,3.519417,Ok,2017,Nasua narica
22-Jun-17,13:18:00,3.480167,Ok,2017,Nasua narica
23-Jun-17,11:45:00,3.074583,Ok,2017,Nasua narica
24-Jun-17,09:54:00,2.590500,Ok,2017,Nasua narica
26-Jun-17,12:26:00,3.253389,Ok,2017,Nasua narica
26-Jun-17,08:19:00,2.176194,Ok,2017,Nasua narica
27-Jun-17,10:13:00,2.673361,Ok,2017,Nasua narica
27-Jun-17,14:53:00,3.894472,Ok,2017,Nasua narica
29-Jun-17,16:21:00,4.278250,Ok,2017,Nasua narica
30-Jun-17,16:55:00,4.426528,Ok,2017,Nasua narica
06-Jul-17,08:55:00,2.333194,Ok,2017,Nasua narica
13-Jul-17,12:04:00,3.157444,Ok,2017,Nasua narica
13-Jul-17,18:41:00,4.888806,Ok,2017,Nasua narica
15-Jul-17,13:53:00,3.632806,Ok,2017,Nasua narica
15-Jul-17,18:01:00,4.714361,Ok,2017,Nasua narica
16-Jul-17,08:01:00,2.097694,Ok,2017,Nasua narica
16-Jul-17,11:23:00,2.978639,Ok,2017,Nasua narica
16-Jul-17,12:58:00,3.392944,Ok,2017,Nasua narica
17-Jul-17,10:54:00,2.852167,Ok,2017,Nasua narica
18-Jul-17,12:45:00,3.336250,Ok,2017,Nasua narica
19-Jul-17,13:38:00,3.567389,Ok,2017,Nasua narica
20-Jul-17,07:51:00,2.054083,Dark,2017,Nasua narica
20-Jul-17,15:55:00,4.164861,Ok,2017,Nasua narica
21-Jul-17,17:42:00,4.631500,Ok,2017,Nasua narica
23-Jul-17,08:49:00,2.307028,Ok,2017,Nasua narica
24-Jul-17,16:49:00,4.400361,Ok,2017,Nasua narica
24-Jul-17,18:42:00,4.893167,Ok,2017,Nasua narica
25-Jul-17,09:02:00,2.363722,Ok,2017,Nasua narica
25-Jul-17,15:31:00,4.060194,Ok,2017,Nasua narica
28-Jul-17,11:38:00,3.044056,Ok,2017,Nasua narica
28-Jul-17,18:08:00,4.744889,Ok,2017,Nasua narica
31-Jul-17,10:29:00,2.743139,Ok,2017,Nasua narica
04-Apr-16,12:34 AM,0.148277778,Ok,2016,Mouse
04-Apr-16,1:37 AM,0.423027778,Ok,2016,Mouse
04-Apr-16,9:05 PM,5.516805556,Ok,2016,Mouse
01-May-16,11:19 PM,6.101194444,Ok,2016,Mouse
05-May-16,12:36 AM,0.157,Ok,2016,Mouse
07-May-16,12:57 AM,0.248583333,Ok,2016,Mouse
10-Jul-16,12:36 AM,0.157,Ok,2016,Mouse
10-Jul-16,4:07 AM,1.077194444,Ok,2016,Mouse
11-Jul-16,12:31 AM,0.135194444,Ok,2016,Mouse
13-Jul-16,3:27 AM,0.90275,Ok,2016,Mouse
13-Jul-16,5:49 AM,1.522027778,Ok,2016,Mouse
15-Jul-16,5:34 AM,1.456611111,Ok,2016,Mouse
16-Jul-16,5:10 AM,1.351944444,Ok,2016,Mouse
17-Jul-16,3:43 AM,0.972527778,Ok,2016,Mouse
19-Jul-16,4:56 AM,1.290888889,Ok,2016,Mouse
21-Jul-16,2:37 AM,0.684694444,Ok,2016,Mouse
21-Jul-16,9:10 PM,5.538611111,Ok,2016,Mouse
25-Jul-16,9:38 PM,5.660722222,Ok,2016,Mouse
25-Jul-16,10:55 PM,5.996527778,Ok,2016,Mouse
29-Jul-16,4:20 AM,1.133888889,Ok,2016,Mouse
30-Jul-16,10:49 PM,5.970361111,Ok,2016,Mouse
31-Jul-16,10:29 PM,5.883138889,Ok,2016,Mouse
01-Aug-16,12:48 AM,0.209333333,Ok,2016,Mouse
02-Aug-16,2:36 AM,0.680333333,Ok,2016,Mouse
02-Aug-16,3:58 AM,1.037944444,Ok,2016,Mouse
02-Aug-16,9:30 PM,5.625833333,Ok,2016,Mouse
03-Aug-16,5:07 AM,1.338861111,Ok,2016,Mouse
03-Aug-16,8:30 PM,5.364166667,Ok,2016,Mouse
03-Aug-16,11:02 PM,6.027055556,Ok,2016,Mouse
04-Aug-16,12:52 AM,0.226777778,Ok,2016,Mouse
04-Aug-16,2:37 AM,0.684694444,Ok,2016,Mouse
04-Aug-16,5:04 AM,1.325777778,Ok,2016,Mouse
05-Aug-16,12:41 AM,0.178805556,Ok,2016,Mouse
06-Aug-16,5:14 AM,1.369388889,Ok,2016,Mouse
08-Aug-16,2:59 AM,0.780638889,Ok,2016,Mouse
08-Aug-16,5:03 AM,1.321416667,Ok,2016,Mouse
10-Aug-16,3:23 AM,0.885305556,Ok,2016,Mouse
11-Aug-16,4:54 AM,1.282166667,Ok,2016,Mouse
29-Aug-16,2:20 AM,0.610555556,Ok,2016,Mouse
30-Aug-16,8:40 PM,5.407777778,Ok,2016,Mouse
31-Mar-16,07:24:00,1.936333,Ok,2016,Crax rubra
31-Mar-16,14:51:00,3.885750,Ok,2016,Crax rubra
01-Apr-16,06:06:00,1.596167,Ok,2016,Crax rubra
01-Apr-16,07:29:00,1.958139,Ok,2016,Crax rubra
02-Apr-16,08:47:00,2.298306,Ok,2016,Crax rubra
02-Apr-16,09:48:00,2.564333,Ok,2016,Crax rubra
03-Apr-16,07:09:00,1.870917,Ok,2016,Crax rubra
03-Apr-16,09:14:00,2.416056,Ok,2016,Crax rubra
03-Apr-16,16:01:00,4.191028,Ok,2016,Crax rubra
03-Apr-16,18:02:00,4.718722,Ok,2016,Crax rubra
04-Apr-16,06:37:00,1.731361,Ok,2016,Crax rubra
04-Apr-16,07:50:00,2.049722,Ok,2016,Crax rubra
04-Apr-16,09:01:00,2.359361,Ok,2016,Crax rubra
04-Apr-16,13:03:00,3.414750,Ok,2016,Crax rubra
04-Apr-16,17:41:00,4.627139,Ok,2016,Crax rubra
04-Apr-16,19:37:00,5.133028,Ok,2016,Crax rubra
05-Apr-16,07:38:00,1.997389,Ok,2016,Crax rubra
05-Apr-16,16:16:00,4.256444,Ok,2016,Crax rubra
06-Apr-16,06:35:00,1.722639,Ok,2016,Crax rubra
06-Apr-16,09:33:00,2.498917,Ok,2016,Crax rubra
06-Apr-16,16:48:00,4.396000,Ok,2016,Crax rubra
07-Apr-16,03:52:00,1.011778,Ok,2016,Crax rubra
07-Apr-16,08:25:00,2.202361,Ok,2016,Crax rubra
07-Apr-16,10:11:00,2.664639,Ok,2016,Crax rubra
07-Apr-16,18:15:00,4.775417,Ok,2016,Crax rubra
08-Apr-16,06:52:00,1.796778,Dark,2016,Crax rubra
09-Apr-16,07:39:00,2.001750,Ok,2016,Crax rubra
10-Apr-16,08:34:00,2.241611,Ok,2016,Crax rubra
10-Apr-16,09:41:00,2.533806,Ok,2016,Crax rubra
10-Apr-16,15:36:00,4.082000,Ok,2016,Crax rubra
11-Apr-16,09:04:00,2.372444,Ok,2016,Crax rubra
11-Apr-16,17:03:00,4.461417,Ok,2016,Crax rubra
12-Apr-16,06:41:00,1.748806,Ok,2016,Crax rubra
12-Apr-16,08:10:00,2.136944,Ok,2016,Crax rubra
13-Apr-16,07:24:00,1.936333,Ok,2016,Crax rubra
13-Apr-16,09:24:00,2.459667,Ok,2016,Crax rubra
14-Apr-16,06:05:00,1.591806,Ok,2016,Crax rubra
14-Apr-16,08:03:00,2.106417,Ok,2016,Crax rubra
14-Apr-16,09:48:00,2.564333,Ok,2016,Crax rubra
14-Apr-16,11:22:00,2.974278,Ok,2016,Crax rubra
15-Apr-16,06:45:00,1.766250,Ok,2016,Crax rubra
15-Apr-16,17:10:00,4.491944,Ok,2016,Crax rubra
16-Apr-16,06:42:00,1.753167,Ok,2016,Crax rubra
16-Apr-16,12:53:00,3.371139,Ok,2016,Crax rubra
17-Apr-16,07:39:00,2.001750,Ok,2016,Crax rubra
17-Apr-16,10:31:00,2.751861,Ok,2016,Crax rubra
18-Apr-16,06:55:00,1.809861,Ok,2016,Crax rubra
18-Apr-16,08:11:00,2.141306,Ok,2016,Crax rubra
20-Apr-16,07:44:00,2.023556,Ok,2016,Crax rubra
20-Apr-16,10:09:00,2.655917,Ok,2016,Crax rubra
22-Apr-16,14:15:00,3.728750,Ok,2016,Crax rubra
23-Apr-16,05:41:00,1.487139,Ok,2016,Crax rubra
23-Apr-16,08:05:00,2.115139,Dark,2016,Crax rubra
23-Apr-16,09:10:00,2.398611,Dark,2016,Crax rubra
24-Apr-16,07:09:00,1.870917,Ok,2016,Crax rubra
24-Apr-16,08:11:00,2.141306,Ok,2016,Crax rubra
24-Apr-16,13:12:00,3.454000,Ok,2016,Crax rubra
24-Apr-16,14:19:00,3.746194,Ok,2016,Crax rubra
25-Apr-16,07:21:00,1.923250,Ok,2016,Crax rubra
25-Apr-16,11:42:00,3.061500,Ok,2016,Crax rubra
25-Apr-16,17:06:00,4.474500,Ok,2016,Crax rubra
26-Apr-16,06:47:00,1.774972,Ok,2016,Crax rubra
26-Apr-16,10:52:00,2.843444,Ok,2016,Crax rubra
26-Apr-16,14:45:00,3.859583,Ok,2016,Crax rubra
27-Apr-16,07:05:00,1.853472,Ok,2016,Crax rubra
27-Apr-16,10:46:00,2.817278,Ok,2016,Crax rubra
27-Apr-16,14:58:00,3.916278,Ok,2016,Crax rubra
28-Apr-16,06:33:00,1.713917,Ok,2016,Crax rubra
28-Apr-16,08:52:00,2.320111,Ok,2016,Crax rubra
28-Apr-16,14:20:00,3.750556,Ok,2016,Crax rubra
28-Apr-16,16:36:00,4.343667,Ok,2016,Crax rubra
29-Apr-16,05:31:00,1.443528,Ok,2016,Crax rubra
29-Apr-16,07:06:00,1.857833,Ok,2016,Crax rubra
29-Apr-16,12:33:00,3.283917,Ok,2016,Crax rubra
29-Apr-16,15:32:00,4.064556,Ok,2016,Crax rubra
30-Apr-16,08:00:00,2.093333,Dark,2016,Crax rubra
30-Apr-16,11:45:00,3.074583,Ok,2016,Crax rubra
30-Apr-16,14:39:00,3.833417,Ok,2016,Crax rubra
01-May-16,06:09:00,1.609250,Ok,2016,Crax rubra
01-May-16,10:58:00,2.869611,Ok,2016,Crax rubra
01-May-16,15:15:00,3.990417,Ok,2016,Crax rubra
02-May-16,06:42:00,1.753167,Ok,2016,Crax rubra
02-May-16,13:40:00,3.576111,Ok,2016,Crax rubra
02-May-16,15:52:00,4.151778,Ok,2016,Crax rubra
03-May-16,06:31:00,1.705194,Ok,2016,Crax rubra
03-May-16,17:34:00,4.596611,Ok,2016,Crax rubra
04-May-16,03:00:00,0.785000,Ok,2016,Crax rubra
04-May-16,09:41:00,2.533806,Ok,2016,Crax rubra
05-May-16,07:30:00,1.962500,Ok,2016,Crax rubra
06-May-16,09:59:00,2.612306,Ok,2016,Crax rubra
06-May-16,17:10:00,4.491944,Ok,2016,Crax rubra
07-May-16,07:05:00,1.853472,Ok,2016,Crax rubra
07-May-16,08:59:00,2.350639,Ok,2016,Crax rubra
08-May-16,07:43:00,2.019194,Ok,2016,Crax rubra
09-May-16,07:15:00,1.897083,Ok,2016,Crax rubra
10-May-16,07:20:00,1.918889,Dark,2016,Crax rubra
11-May-16,07:27:00,1.949417,Ok,2016,Crax rubra
11-May-16,08:45:00,2.289583,Ok,2016,Crax rubra
12-May-16,06:07:00,1.600528,Ok,2016,Crax rubra
13-May-16,06:04:00,1.587444,Ok,2016,Crax rubra
13-May-16,08:58:00,2.346278,Ok,2016,Crax rubra
13-May-16,15:34:00,4.073278,Ok,2016,Crax rubra
14-May-16,07:00:00,1.831667,Ok,2016,Crax rubra
14-May-16,09:23:00,2.455306,Ok,2016,Crax rubra
15-May-16,06:13:00,1.626694,Ok,2016,Crax rubra
15-May-16,07:32:00,1.971222,Ok,2016,Crax rubra
15-May-16,09:19:00,2.437861,Ok,2016,Crax rubra
16-May-16,05:42:00,1.491500,Ok,2016,Crax rubra
17-May-16,07:42:00,2.014833,Ok,2016,Crax rubra
17-May-16,09:06:00,2.381167,Ok,2016,Crax rubra
18-May-16,05:44:00,1.500222,Ok,2016,Crax rubra
19-May-16,08:25:00,2.202361,Ok,2016,Crax rubra
20-May-16,06:55:00,1.809861,Ok,2016,Crax rubra
22-May-16,07:49:00,2.045361,Ok,2016,Crax rubra
22-May-16,08:51:00,2.315750,Ok,2016,Crax rubra
22-May-16,09:52:00,2.581778,Ok,2016,Crax rubra
24-May-16,06:46:00,1.770611,Ok,2016,Crax rubra
25-May-16,08:06:00,2.119500,Ok,2016,Crax rubra
26-May-16,06:55:00,1.809861,Ok,2016,Crax rubra
26-May-16,07:59:00,2.088972,Ok,2016,Crax rubra
26-May-16,09:32:00,2.494556,Ok,2016,Crax rubra
28-May-16,11:17:00,2.952472,Ok,2016,Crax rubra
29-May-16,06:54:00,1.805500,Ok,2016,Crax rubra
30-May-16,06:38:00,1.735722,Ok,2016,Crax rubra
30-May-16,19:28:00,5.093778,Ok,2016,Crax rubra
31-May-16,09:33:00,2.498917,Ok,2016,Crax rubra
31-May-16,17:11:00,4.496306,Ok,2016,Crax rubra
01-Jun-16,07:22:00,1.927611,Ok,2016,Crax rubra
02-Jun-16,17:56:00,4.692556,Ok,2016,Crax rubra
03-Jun-16,07:36:00,1.988667,Ok,2016,Crax rubra
04-Jun-16,09:12:00,2.407333,Ok,2016,Crax rubra
05-Jun-16,08:55:00,2.333194,Dark,2016,Crax rubra
06-Jun-16,06:41:00,1.748806,Ok,2016,Crax rubra
06-Jun-16,11:06:00,2.904500,Ok,2016,Crax rubra
06-Jun-16,15:04:00,3.942444,Ok,2016,Crax rubra
07-Jun-16,09:39:00,2.525083,Dark,2016,Crax rubra
08-Jun-16,09:09:00,2.394250,Ok,2016,Crax rubra
08-Jun-16,10:26:00,2.730056,Ok,2016,Crax rubra
09-Jun-16,17:23:00,4.548639,Ok,2016,Crax rubra
10-Jun-16,09:23:00,2.455306,Ok,2016,Crax rubra
12-Jun-16,09:24:00,2.459667,Ok,2016,Crax rubra
12-Jun-16,10:49:00,2.830361,Ok,2016,Crax rubra
13-Jun-16,07:03:00,1.844750,Ok,2016,Crax rubra
14-Jun-16,06:26:00,1.683389,Ok,2016,Crax rubra
14-Jun-16,07:34:00,1.979944,Ok,2016,Crax rubra
14-Jun-16,09:39:00,2.525083,Dark,2016,Crax rubra
14-Jun-16,16:25:00,4.295694,Ok,2016,Crax rubra
16-Jun-16,07:17:00,1.905806,Ok,2016,Crax rubra
17-Jun-16,17:50:00,4.666389,Ok,2016,Crax rubra
18-Jun-16,07:12:00,1.884000,Ok,2016,Crax rubra
18-Jun-16,10:45:00,2.812917,Ok,2016,Crax rubra
18-Jun-16,17:29:00,4.574806,Ok,2016,Crax rubra
19-Jun-16,09:41:00,2.533806,Ok,2016,Crax rubra
19-Jun-16,12:08:00,3.174889,Ok,2016,Crax rubra
20-Jun-16,17:10:00,4.491944,Ok,2016,Crax rubra
21-Jun-16,06:24:00,1.674667,Ok,2016,Crax rubra
21-Jun-16,09:43:00,2.542528,Dark,2016,Crax rubra
22-Jun-16,07:49:00,2.045361,Ok,2016,Crax rubra
22-Jun-16,11:47:00,3.083306,Ok,2016,Crax rubra
22-Jun-16,16:47:00,4.391639,Ok,2016,Crax rubra
22-Jun-16,18:25:00,4.819028,Ok,2016,Crax rubra
23-Jun-16,06:55:00,1.809861,Ok,2016,Crax rubra
23-Jun-16,09:43:00,2.542528,Ok,2016,Crax rubra
23-Jun-16,13:17:00,3.475806,Ok,2016,Crax rubra
23-Jun-16,15:32:00,4.064556,Ok,2016,Crax rubra
24-Jun-16,06:53:00,1.801139,Ok,2016,Crax rubra
24-Jun-16,08:45:00,2.289583,Ok,2016,Crax rubra
24-Jun-16,16:46:00,4.387278,Ok,2016,Crax rubra
24-Jun-16,19:24:00,5.076333,Ok,2016,Crax rubra
25-Jun-16,06:33:00,1.713917,Ok,2016,Crax rubra
25-Jun-16,08:46:00,2.293944,Ok,2016,Crax rubra
25-Jun-16,09:58:00,2.607944,Ok,2016,Crax rubra
26-Jun-16,07:22:00,1.927611,Ok,2016,Crax rubra
26-Jun-16,17:59:00,4.705639,Ok,2016,Crax rubra
27-Jun-16,07:49:00,2.045361,Ok,2016,Crax rubra
28-Jun-16,10:20:00,2.703889,Dark,2016,Crax rubra
28-Jun-16,15:48:00,4.134333,Ok,2016,Crax rubra
30-Jun-16,07:03:00,1.844750,Ok,2016,Crax rubra
30-Jun-16,17:56:00,4.692556,Ok,2016,Crax rubra
01-Jul-16,09:34:00,2.503278,Ok,2016,Crax rubra
01-Jul-16,13:33:00,3.545583,Ok,2016,Crax rubra
02-Jul-16,08:03:00,2.106417,Ok,2016,Crax rubra
02-Jul-16,11:59:00,3.135639,Ok,2016,Crax rubra
03-Jul-16,06:01:00,1.574361,Ok,2016,Crax rubra
03-Jul-16,10:25:00,2.725694,Ok,2016,Crax rubra
04-Jul-16,06:55:00,1.809861,Ok,2016,Crax rubra
06-Jul-16,19:12:00,5.024000,Ok,2016,Crax rubra
07-Jul-16,19:19:00,5.054528,Ok,2016,Crax rubra
08-Jul-16,10:24:00,2.721333,Ok,2016,Crax rubra
08-Jul-16,17:00:00,4.448333,Ok,2016,Crax rubra
09-Jul-16,07:07:00,1.862194,Ok,2016,Crax rubra
09-Jul-16,16:51:00,4.409083,Ok,2016,Crax rubra
10-Jul-16,08:17:00,2.167472,Ok,2016,Crax rubra
10-Jul-16,18:02:00,4.718722,Ok,2016,Crax rubra
11-Jul-16,07:17:00,1.905806,Ok,2016,Crax rubra
11-Jul-16,14:14:00,3.724389,Ok,2016,Crax rubra
11-Jul-16,18:48:00,4.919333,Ok,2016,Crax rubra
12-Jul-16,06:46:00,1.770611,Ok,2016,Crax rubra
12-Jul-16,11:38:00,3.044056,Ok,2016,Crax rubra
14-Jul-16,18:53:00,4.941139,Ok,2016,Crax rubra
15-Jul-16,08:03:00,2.106417,Ok,2016,Crax rubra
16-Jul-16,07:17:00,1.905806,Ok,2016,Crax rubra
17-Jul-16,06:45:00,1.766250,Ok,2016,Crax rubra
17-Jul-16,07:57:00,2.080250,Ok,2016,Crax rubra
17-Jul-16,16:42:00,4.369833,Ok,2016,Crax rubra
17-Jul-16,19:26:00,5.085056,Ok,2016,Crax rubra
18-Jul-16,09:33:00,2.498917,Ok,2016,Crax rubra
19-Jul-16,07:36:00,1.988667,Ok,2016,Crax rubra
20-Jul-16,06:59:00,1.827306,Dark,2016,Crax rubra
20-Jul-16,10:17:00,2.690806,Ok,2016,Crax rubra
20-Jul-16,13:54:00,3.637167,Ok,2016,Crax rubra
20-Jul-16,17:29:00,4.574806,Ok,2016,Crax rubra
21-Jul-16,15:56:00,4.169222,Ok,2016,Crax rubra
22-Jul-16,08:10:00,2.136944,Ok,2016,Crax rubra
22-Jul-16,09:41:00,2.533806,Ok,2016,Crax rubra
22-Jul-16,13:39:00,3.571750,Ok,2016,Crax rubra
23-Jul-16,07:23:00,1.931972,Ok,2016,Crax rubra
23-Jul-16,15:59:00,4.182306,Ok,2016,Crax rubra
24-Jul-16,07:00:00,1.831667,Ok,2016,Crax rubra
24-Jul-16,08:41:00,2.272139,Ok,2016,Crax rubra
24-Jul-16,14:22:00,3.759278,Ok,2016,Crax rubra
24-Jul-16,15:50:00,4.143056,Ok,2016,Crax rubra
25-Jul-16,16:16:00,4.256444,Ok,2016,Crax rubra
25-Jul-16,17:40:00,4.622778,Ok,2016,Crax rubra
26-Jul-16,09:37:00,2.516361,Dark,2016,Crax rubra
26-Jul-16,18:39:00,4.880083,Ok,2016,Crax rubra
27-Jul-16,07:10:00,1.875278,Ok,2016,Crax rubra
27-Jul-16,08:13:00,2.150028,Ok,2016,Crax rubra
28-Jul-16,10:53:00,2.847806,Ok,2016,Crax rubra
28-Jul-16,16:38:00,4.352389,Ok,2016,Crax rubra
29-Jul-16,08:18:00,2.171833,Ok,2016,Crax rubra
29-Jul-16,11:04:00,2.895778,Ok,2016,Crax rubra
29-Jul-16,18:16:00,4.779778,Ok,2016,Crax rubra
30-Jul-16,10:04:00,2.634111,Ok,2016,Crax rubra
30-Jul-16,11:04:00,2.895778,Ok,2016,Crax rubra
30-Jul-16,13:48:00,3.611000,Ok,2016,Crax rubra
30-Jul-16,16:01:00,4.191028,Ok,2016,Crax rubra
30-Jul-16,18:30:00,4.840833,Ok,2016,Crax rubra
31-Jul-16,06:56:00,1.814222,Dark,2016,Crax rubra
31-Jul-16,08:12:00,2.145667,Ok,2016,Crax rubra
31-Jul-16,10:45:00,2.812917,Ok,2016,Crax rubra
31-Jul-16,11:45:00,3.074583,Ok,2016,Crax rubra
31-Jul-16,15:24:00,4.029667,Ok,2016,Crax rubra
31-Jul-16,18:00:00,4.710000,Dark,2016,Crax rubra
01-Aug-16,07:18:00,1.910167,Dark,2016,Crax rubra
01-Aug-16,08:18:00,2.171833,Ok,2016,Crax rubra
01-Aug-16,19:21:00,5.063250,Ok,2016,Crax rubra
02-Aug-16,08:34:00,2.241611,Ok,2016,Crax rubra
03-Aug-16,10:33:00,2.760583,Dark,2016,Crax rubra
03-Aug-16,18:32:00,4.849556,Ok,2016,Crax rubra
04-Aug-16,07:12:00,1.884000,Ok,2016,Crax rubra
04-Aug-16,16:35:00,4.339306,Ok,2016,Crax rubra
04-Aug-16,17:58:00,4.701278,Dark,2016,Crax rubra
06-Aug-16,07:42:00,2.014833,Ok,2016,Crax rubra
07-Aug-16,12:23:00,3.240306,Ok,2016,Crax rubra
07-Aug-16,16:06:00,4.212833,Ok,2016,Crax rubra
08-Aug-16,08:25:00,2.202361,Dark,2016,Crax rubra
08-Aug-16,11:09:00,2.917583,Ok,2016,Crax rubra
08-Aug-16,13:50:00,3.619722,c,2016,Crax rubra
08-Aug-16,18:39:00,4.880083,Ok,2016,Crax rubra
09-Aug-16,08:50:00,2.311389,Ok,2016,Crax rubra
11-Aug-16,09:50:00,2.573056,Dark,2016,Crax rubra
11-Aug-16,12:49:00,3.353694,Ok,2016,Crax rubra
12-Aug-16,07:00:00,1.831667,Ok,2016,Crax rubra
12-Aug-16,15:44:00,4.116889,Ok,2016,Crax rubra
12-Aug-16,18:53:00,4.941139,Ok,2016,Crax rubra
13-Aug-16,07:28:00,1.953778,Ok,2016,Crax rubra
13-Aug-16,10:02:00,2.625389,Ok,2016,Crax rubra
13-Aug-16,18:31:00,4.845194,Ok,2016,Crax rubra
14-Aug-16,06:51:00,1.792417,Ok,2016,Crax rubra
14-Aug-16,08:18:00,2.171833,Dark,2016,Crax rubra
14-Aug-16,18:45:00,4.906250,Ok,2016,Crax rubra
15-Aug-16,11:57:00,3.126917,Ok,2016,Crax rubra
16-Aug-16,12:40:00,3.314444,Ok,2016,Crax rubra
17-Aug-16,06:56:00,1.814222,Ok,2016,Crax rubra
17-Aug-16,14:00:00,3.663333,Ok,2016,Crax rubra
17-Aug-16,18:49:00,4.923694,Ok,2016,Crax rubra
18-Aug-16,13:19:00,3.484528,Ok,2016,Crax rubra
18-Aug-16,18:27:00,4.827750,Dark,2016,Crax rubra
19-Aug-16,08:16:00,2.163111,Ok,2016,Crax rubra
19-Aug-16,09:19:00,2.437861,Ok,2016,Crax rubra
19-Aug-16,14:45:00,3.859583,Ok,2016,Crax rubra
20-Aug-16,08:55:00,2.333194,Ok,2016,Crax rubra
20-Aug-16,18:03:00,4.723083,Dark,2016,Crax rubra
21-Aug-16,07:14:00,1.892722,Dark,2016,Crax rubra
21-Aug-16,10:36:00,2.773667,Ok,2016,Crax rubra
21-Aug-16,11:51:00,3.100750,Ok,2016,Crax rubra
21-Aug-16,14:58:00,3.916278,Ok,2016,Crax rubra
22-Aug-16,17:22:00,4.544278,Ok,2016,Crax rubra
22-Aug-16,20:53:00,5.464472,Ok,2016,Crax rubra
23-Aug-16,07:51:00,2.054083,Dark,2016,Crax rubra
23-Aug-16,18:28:00,4.832111,Ok,2016,Crax rubra
24-Aug-16,07:17:00,1.905806,Ok,2016,Crax rubra
25-Aug-16,11:01:00,2.882694,Ok,2016,Crax rubra
25-Aug-16,17:43:00,4.635861,Ok,2016,Crax rubra
26-Aug-16,06:33:00,1.713917,Ok,2016,Crax rubra
26-Aug-16,08:13:00,2.150028,Ok,2016,Crax rubra
